maheshwari,"[1, 0, 0, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1]","[1, 1, 0, 0, 1]","[1, 0, 1, 1]","[0, 1, 1, 1]","[1, 1, 0, 1]","[1, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1]"
cozma_92,"[0, 0, 0, 1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 0, 0]","[1, 0, 0, 1, 1]","[1, 1, 1]","[1, 0, 1, 1]"
ldecamora,"[0, 0, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[0, 1, 0, 0, 1]"
seph1603,"[1, 1, 1]","[0, 1, 1, 1]","[0, 1, 1, 1]","[0, 1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
contact,"[0, 0, 1]","[1, 1, 1]","[1, 1, 1, 0, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 1]","[1, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 1, 1, 1, 1]","[1, 1, 1, 0, 1]"
romulodiniz,"[1, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 1]","[0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 1, 1]","[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","[1, 0, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
seiumiut,"[1, 0, 0, 1, 1]","[1, 1, 1, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[0, 0, 0, 0]","[1, 1, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
slymntkn34,"[1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 0, 0, 0, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]"
tuj80000,"[1, 0, 1, 1]","[1, 1, 1]","[1, 1, 1, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 1]","[1, 1]","[1, 1, 1]","[1, 0, 1, 1]","[1, 1, 1]","[1, 1, 1]","[0, 0, 0, 1, 0, 1, 1]","[1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
agoswam2,"[0, 1, 1, 1, 1]","[1, 1, 1]","[0, 0, 0, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[0, 0, 1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 0, 1]"
nasi,"[1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0, 0, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[0, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[0, 1, 0, 1]","[1, 1, 1]","[1, 1, 0]","[1, 0, 1, 1]","[1, 0, 1, 1]","[1, 0, 1]","[1, 1, 1, 1]","[0, 0, 1, 1]"
